726.0,119.0,864.0
1332.0,82.0,774.0
-735.0,227.0,1052.0
-836.0,415.0,1504.0
984.0,122.0,794.0
1109.0,192.0,484.0
-765.0,283.0,1372.0
-191.0,349.0,1401.0
1298.0,140.0,617.0
713.0,236.0,732.0
-984.0,326.0,1636.0
-441.0,266.0,1424.0
1003.0,29.0,300.0
888.0,157.0,710.0
-1404.0,269.0,1102.0
326.0,211.0,1274.0
1184.0,119.0,878.0
-457.0,522.0,662.0
-1272.0,245.0,1526.0
1328.0,231.0,1066.0
1070.0,192.0,441.0
-1148.0,511.0,1336.0
-292.0,268.0,1393.0
1443.0,65.0,492.0
414.0,393.0,898.0
-1320.0,66.0,1667.0
786.0,276.0,1285.0
1144.0,91.0,377.0
-1160.0,159.0,1056.0
-842.0,301.0,1292.0
1090.0,119.0,529.0
947.0,169.0,785.0
-962.0,190.0,1378.0
-790.0,389.0,1110.0
802.0,263.0,591.0
1227.0,107.0,791.0
-1157.0,195.0,1322.0
-824.0,353.0,1397.0
1569.0,51.0,570.0
1079.0,193.0,676.0
-1528.0,533.0,1162.0
-65.0,444.0,1707.0
1510.0,161.0,667.0
1057.0,376.0,1042.0
-1285.0,443.0,1488.0
-24.0,258.0,1769.0
1040.0,200.0,63.0
1115.0,251.0,823.0
-1289.0,303.0,1621.0
-458.0,248.0,1414.0
1833.0,161.0,536.0
119.0,375.0,567.0
-1369.0,142.0,1726.0
335.0,327.0,1112.0
1247.0,131.0,425.0
-110.0,566.0,709.0
-1323.0,232.0,1455.0
657.0,399.0,1438.0
1375.0,200.0,471.0
-1172.0,283.0,1020.0
-728.0,365.0,1441.0
1184.0,351.0,706.0
1006.0,226.0,514.0
-740.0,189.0,1286.0
-798.0,362.0,1487.0
524.0,207.0,679.0
1451.0,33.0,456.0
-596.0,405.0,1029.0
-1353.0,510.0,1165.0
1092.0,248.0,351.0
1054.0,232.0,595.0
-1383.0,355.0,866.0
-784.0,372.0,1136.0
1441.0,133.0,304.0
460.0,364.0,592.0
-1068.0,37.0,1879.0
364.0,340.0,921.0
1435.0,75.0,418.0
-419.0,585.0,434.0
-1142.0,591.0,1396.0
735.0,313.0,1049.0
1413.0,223.0,401.0
-1436.0,450.0,1047.0
-202.0,386.0,1468.0
1192.0,70.0,36.0
833.0,315.0,893.0
-1045.0,118.0,1843.0
677.0,306.0,1336.0
1348.0,67.0,461.0
-422.0,723.0,823.0
-954.0,511.0,1314.0
970.0,259.0,380.0
1441.0,161.0,363.0
-1931.0,545.0,1782.0
-115.0,584.0,1375.0
1436.0,98.0,125.0
226.0,683.0,958.0
-863.0,331.0,1731.0
962.0,337.0,828.0
1311.0,160.0,367.0
-569.0,727.0,672.0
-693.0,540.0,1436.0
1194.0,206.0,346.0
1274.0,203.0,524.0
-1991.0,426.0,1826.0
-267.0,532.0,1406.0
1571.0,63.0,345.0
417.0,613.0,896.0
-798.0,72.0,1993.0
645.0,401.0,1215.0
1296.0,88.0,283.0
-425.0,1027.0,711.0
-1141.0,602.0,1375.0
1494.0,251.0,249.0
1020.0,481.0,604.0
-1031.0,14.0,1998.0
1053.0,409.0,1098.0
1553.0,184.0,319.0
-1998.0,450.0,1335.0
-373.0,579.0,1286.0
1880.0,105.0,259.0
-1251.0,916.0,861.0
-1086.0,524.0,1300.0
1997.0,177.0,188.0
-1076.0,775.0,604.0
-1271.0,680.0,1303.0
1997.0,203.0,-301.0
-1995.0,836.0,1279.0
-201.0,525.0,1162.0
1376.0,192.0,-101.0
621.0,391.0,763.0
-814.0,109.0,1576.0
608.0,311.0,1084.0
1347.0,93.0,278.0
-131.0,701.0,742.0
-919.0,377.0,1665.0
854.0,351.0,1199.0
1269.0,84.0,601.0
-879.0,875.0,912.0
-743.0,540.0,1600.0
1132.0,265.0,336.0
1286.0,228.0,378.0
-1322.0,986.0,825.0
-769.0,634.0,1143.0
1320.0,347.0,99.0
1428.0,366.0,608.0
-1956.0,414.0,1723.0
-311.0,489.0,1270.0
1471.0,173.0,-54.0
672.0,687.0,649.0
-463.0,339.0,1998.0
961.0,390.0,898.0
1477.0,221.0,157.0
-1792.0,883.0,1747.0
-401.0,473.0,1584.0
813.0,266.0,119.0
1493.0,237.0,692.0
-1995.0,230.0,1896.0
-673.0,538.0,1394.0
1996.0,212.0,197.0
1111.0,531.0,874.0
-1347.0,-83.0,1998.0
502.0,596.0,1044.0
1449.0,188.0,101.0
-1655.0,971.0,878.0
-551.0,490.0,1690.0
1417.0,339.0,116.0
1008.0,593.0,631.0
-996.0,-50.0,1998.0
347.0,472.0,1339.0
1628.0,167.0,235.0
-1996.0,724.0,1848.0
-275.0,532.0,1521.0
1450.0,169.0,264.0
-1584.0,726.0,998.0
-432.0,377.0,1723.0
1121.0,279.0,252.0
-772.0,696.0,618.0
-483.0,524.0,1355.0
1763.0,60.0,71.0
-1347.0,854.0,983.0
-48.0,628.0,1284.0
1491.0,74.0,203.0
42.0,1018.0,741.0
-849.0,505.0,1959.0
857.0,486.0,739.0
1371.0,103.0,688.0
-83.0,833.0,707.0
-146.0,415.0,1723.0
1103.0,426.0,436.0
1274.0,95.0,581.0
-1787.0,638.0,1383.0
-130.0,451.0,1634.0
1172.0,288.0,-31.0
1244.0,605.0,366.0
-1329.0,96.0,1654.0
-20.0,281.0,1760.0
844.0,359.0,173.0
1395.0,426.0,861.0
-1345.0,156.0,1789.0
-236.0,420.0,1616.0
1660.0,182.0,168.0
920.0,398.0,1151.0
-1026.0,19.0,1933.0
-152.0,418.0,1447.0
1318.0,128.0,132.0
933.0,336.0,748.0
-1112.0,132.0,1654.0
56.0,318.0,1279.0
972.0,180.0,484.0
777.0,207.0,750.0
-625.0,189.0,1274.0
-390.0,319.0,1231.0
824.0,208.0,699.0
1304.0,197.0,678.0
-1226.0,424.0,1287.0
-756.0,406.0,1410.0
1350.0,47.0,692.0
816.0,161.0,850.0
-835.0,172.0,1153.0
-687.0,438.0,1412.0
534.0,303.0,1081.0
964.0,11.0,546.0
353.0,213.0,913.0
-1139.0,197.0,1252.0
122.0,232.0,1591.0
1314.0,-53.0,412.0
716.0,160.0,907.0
-1238.0,99.0,1641.0
171.0,152.0,1632.0
1330.0,-51.0,362.0
-66.0,197.0,739.0
-959.0,172.0,1627.0
765.0,78.0,1063.0
1172.0,-98.0,414.0
-475.0,172.0,997.0
-707.0,223.0,1524.0
614.0,24.0,1292.0
1110.0,-86.0,462.0
-339.0,276.0,890.0
-913.0,277.0,1624.0
925.0,80.0,778.0
1186.0,-66.0,313.0
-1035.0,275.0,1567.0
-208.0,172.0,1401.0
1354.0,-88.0,272.0
830.0,116.0,985.0
-1056.0,298.0,1392.0
-218.0,230.0,1297.0
1409.0,-61.0,533.0
862.0,24.0,721.0
-840.0,221.0,1339.0
-275.0,241.0,1448.0
1311.0,-124.0,355.0
782.0,121.0,693.0
-1348.0,432.0,1173.0
240.0,244.0,1568.0
988.0,-40.0,194.0
779.0,118.0,650.0
-795.0,410.0,1310.0
213.0,229.0,1455.0
1242.0,-81.0,153.0
1065.0,6.0,391.0
-604.0,261.0,1308.0
-297.0,310.0,1495.0
888.0,124.0,679.0
1207.0,-47.0,314.0
-496.0,263.0,1364.0
-575.0,413.0,1677.0
453.0,219.0,1183.0
1308.0,-150.0,202.0
437.0,92.0,982.0
-859.0,216.0,1414.0
182.0,264.0,1475.0
1286.0,-157.0,525.0
818.0,67.0,793.0
-667.0,170.0,1276.0
-560.0,293.0,1209.0
1924.0,-104.0,719.0
575.0,187.0,681.0
-1211.0,398.0,1351.0
49.0,453.0,1811.0
1347.0,-117.0,308.0
1109.0,110.0,1049.0
-981.0,395.0,1590.0
-22.0,383.0,1511.0
1355.0,-64.0,402.0
690.0,63.0,569.0
-832.0,329.0,1319.0
-390.0,414.0,1484.0
1573.0,-38.0,381.0
751.0,146.0,678.0
-927.0,396.0,1489.0
-209.0,346.0,1404.0
1425.0,-160.0,312.0
747.0,119.0,676.0
-981.0,494.0,1229.0
-248.0,448.0,1604.0
972.0,-35.0,474.0
876.0,67.0,710.0
-425.0,277.0,1046.0
